feature.sig	pvalue.sig	fdr.sig	n.sig	coef.sig	mean0.sig	mean1.sig	mean0.sig.w	mean1.sig.w	class
COL5A1	0.022476007371621	0.0316802678530964	1208	1.17855394242629	0.0526315789473684	0.150943396226415	0.0518688268095862	0.150943396226415	UCEC
TRPM6	0.0182261962890367	0.026685835845673	1208	1.13442345750122	0.0631578947368421	0.169811320754717	0.0617230039130096	0.169811320754717	UCEC
TRPM3	0.000990118440500195	0.0115195847814777	1208	2.32122556940887	0.0210526315789474	0.188679245283019	0.0223169165301223	0.188679245283019	UCEC
CACNA1F	0.00151703944227904	0.0120026830416687	1208	3.89881377017781	0.0105263157894737	0.245283018867925	0.00654333231763594	0.245283018867925	UCEC
KIAA1217	0.0272381560855538	0.0369451111716982	1208	1.11851054456331	0.0526315789473684	0.150943396226415	0.0549023816542674	0.150943396226415	UCEC
PPP1R3A	0.000837711626096965	0.0115195847814777	1208	1.85435836204379	0.0526315789473684	0.207547169811321	0.0393871159008605	0.207547169811321	UCEC
FREM2	0.000519585090135961	0.0108908492010707	1208	2.52502390637916	0.0315789473684211	0.207547169811321	0.020536558922241	0.207547169811321	UCEC
KIAA0564	0.00131043413256698	0.0120026830416687	1208	1.66502748569391	0.0421052631578947	0.207547169811321	0.0472094132281915	0.207547169811321	UCEC
ALMS1	0.00140356107997914	0.0120026830416687	1208	1.900335236754	0.0421052631578947	0.188679245283019	0.0336032959911968	0.188679245283019	UCEC
PKHD1	0.00064736449646349	0.0115195847814777	1208	2.00999181321794	0.0315789473684211	0.207547169811321	0.03390282242691	0.207547169811321	UCEC
CDH10	0.00125712149651167	0.0120026830416687	1208	1.68035961365844	0.0421052631578947	0.207547169811321	0.0465245316230402	0.207547169811321	UCEC
NIPBL	0.000510019951541142	0.0108908492010707	1208	2.46753385128242	0.0315789473684211	0.207547169811321	0.02172540271234	0.207547169811321	UCEC
SPTAN1	0.00113938637702912	0.0119825379414936	1208	2.06532703830094	0.0315789473684211	0.188679245283019	0.0286386298614582	0.188679245283019	UCEC
CAMTA1	0.000668853204652691	0.0115195847814777	1208	1.9866975106616	0.0315789473684211	0.207547169811321	0.0346741300516751	0.207547169811321	UCEC
TET1	0.000295245224351845	0.0101627830804638	1208	2.12704749783794	0.0315789473684211	0.226415094339623	0.0337085847758044	0.226415094339623	UCEC
KIAA0947	0.000312842069221532	0.0101627830804638	1208	2.07537422663389	0.0315789473684211	0.226415094339623	0.0354328605860837	0.226415094339623	UCEC
